start_time,memory_rss,memory_vms,cpu_percent
01/09/2024 16:16:33,844455936,995540992,0.0
01/09/2024 16:16:34,844455936,995540992,0.0
01/09/2024 16:16:35,844455936,995540992,3.1
01/09/2024 16:16:36,844455936,995540992,0.0
01/09/2024 16:16:37,844455936,995540992,0.0
01/09/2024 16:16:38,844455936,995540992,1.6
01/09/2024 16:16:39,844455936,995540992,0.0
01/09/2024 16:16:40,844455936,995540992,0.0
01/09/2024 16:16:41,844455936,995540992,0.0
01/09/2024 16:16:42,844455936,995540992,0.0
01/09/2024 16:16:43,844455936,995540992,0.0
01/09/2024 16:16:44,844455936,995540992,0.0
01/09/2024 16:16:45,844435456,994480128,0.0
01/09/2024 16:16:46,844435456,994480128,0.0
01/09/2024 16:16:47,844435456,994480128,0.0
01/09/2024 16:16:48,844435456,994480128,0.0
01/09/2024 16:16:49,844435456,994480128,0.0
01/09/2024 16:16:50,844451840,995536896,0.0
01/09/2024 16:16:51,844451840,995536896,0.0
01/09/2024 16:16:52,844451840,995536896,0.0
01/09/2024 16:16:53,844451840,995536896,3.1
01/09/2024 16:16:54,844451840,995536896,0.0
01/09/2024 16:16:55,844472320,995565568,0.0
01/09/2024 16:16:56,844472320,995565568,0.0
01/09/2024 16:16:57,844472320,995565568,0.0
01/09/2024 16:16:58,844472320,995565568,0.0
01/09/2024 16:16:59,844472320,995565568,3.1
01/09/2024 16:17:00,844472320,995565568,0.0
01/09/2024 16:17:01,844472320,995565568,0.0
01/09/2024 16:17:02,844472320,995565568,0.0
01/09/2024 16:17:03,844472320,995565568,0.0
01/09/2024 16:17:04,844472320,995565568,1.5
01/09/2024 16:17:05,844472320,995565568,0.0
01/09/2024 16:17:06,844472320,995565568,0.0
01/09/2024 16:17:07,844472320,995565568,0.0
01/09/2024 16:17:08,844472320,995565568,0.0
01/09/2024 16:17:09,844472320,995565568,0.0
01/09/2024 16:17:10,844472320,995565568,0.0
01/09/2024 16:17:11,844472320,995565568,0.0
01/09/2024 16:17:12,844472320,995565568,0.0
01/09/2024 16:17:13,844472320,995565568,0.0
01/09/2024 16:17:14,844472320,995565568,0.0
01/09/2024 16:17:15,844455936,994508800,0.0
01/09/2024 16:17:16,844455936,994508800,0.0
01/09/2024 16:17:17,844455936,994508800,0.0
01/09/2024 16:17:18,844455936,994508800,0.0
01/09/2024 16:17:19,844455936,994508800,3.1
01/09/2024 16:17:20,844476416,995565568,0.0
01/09/2024 16:17:21,844476416,995565568,0.0
01/09/2024 16:17:22,844476416,995565568,0.0
01/09/2024 16:17:23,844476416,995565568,0.0
01/09/2024 16:17:24,844476416,995565568,0.0
01/09/2024 16:17:25,844492800,995590144,0.0
01/09/2024 16:17:26,844492800,995590144,0.0
01/09/2024 16:17:27,844492800,995590144,0.0
01/09/2024 16:17:28,844492800,995590144,0.0
01/09/2024 16:17:29,844492800,995590144,0.0
01/09/2024 16:17:30,844492800,995590144,0.0
01/09/2024 16:17:31,844496896,995590144,0.0
01/09/2024 16:17:32,844496896,995590144,0.0
01/09/2024 16:17:33,844496896,995590144,0.0
01/09/2024 16:17:34,844496896,995590144,0.0
01/09/2024 16:17:35,844496896,995590144,0.0
01/09/2024 16:17:36,844496896,995590144,0.0
01/09/2024 16:17:37,844496896,995590144,0.0
01/09/2024 16:17:38,844496896,995590144,0.0
01/09/2024 16:17:39,844496896,995590144,0.0
01/09/2024 16:17:40,844496896,995590144,0.0
01/09/2024 16:17:41,844496896,995590144,0.0
01/09/2024 16:17:42,844496896,995590144,0.0
01/09/2024 16:17:43,844496896,995590144,0.0
01/09/2024 16:17:44,844496896,995590144,0.0
01/09/2024 16:17:45,844476416,994533376,0.0
01/09/2024 16:17:46,844476416,994533376,0.0
01/09/2024 16:17:47,844476416,994533376,0.0
01/09/2024 16:17:48,844476416,994533376,0.0
01/09/2024 16:17:49,844492800,995590144,3.1
01/09/2024 16:17:50,844492800,995590144,0.0
01/09/2024 16:17:51,844492800,995590144,0.0
01/09/2024 16:17:52,844492800,995590144,0.0
01/09/2024 16:17:53,844492800,995590144,3.1
01/09/2024 16:17:54,844492800,995590144,0.0
01/09/2024 16:17:55,844492800,995590144,0.0
01/09/2024 16:17:56,844492800,995590144,0.0
01/09/2024 16:17:57,844492800,995590144,0.0
01/09/2024 16:17:58,844492800,995590144,0.0
01/09/2024 16:17:59,844492800,995590144,3.1
01/09/2024 16:18:00,844492800,995590144,0.0
01/09/2024 16:18:01,844492800,995590144,0.0
01/09/2024 16:18:02,844492800,995590144,0.0
01/09/2024 16:18:03,844492800,995590144,0.0
01/09/2024 16:18:04,844492800,995590144,0.0
01/09/2024 16:18:05,844492800,995590144,0.0
01/09/2024 16:18:06,844492800,995590144,0.0
01/09/2024 16:18:07,844492800,995590144,0.0
01/09/2024 16:18:08,844492800,995590144,0.0
01/09/2024 16:18:09,844492800,995590144,0.0
01/09/2024 16:18:10,844492800,995590144,0.0
01/09/2024 16:18:11,844492800,995590144,0.0
01/09/2024 16:18:12,844492800,995590144,0.0
01/09/2024 16:18:13,844492800,995590144,0.0
01/09/2024 16:18:14,844492800,995590144,0.0
01/09/2024 16:18:15,844476416,994533376,0.0
01/09/2024 16:18:16,844476416,994533376,0.0
01/09/2024 16:18:17,844476416,994533376,0.0
01/09/2024 16:18:18,844476416,994533376,0.0
01/09/2024 16:18:19,844496896,995590144,0.0
01/09/2024 16:18:20,844496896,995590144,0.0
01/09/2024 16:18:21,844496896,995590144,4.7
01/09/2024 16:18:22,844496896,995590144,0.0
01/09/2024 16:18:23,844496896,995590144,0.0
01/09/2024 16:18:24,844496896,995590144,3.1
01/09/2024 16:18:25,844496896,995590144,0.0
01/09/2024 16:18:26,844496896,995590144,0.0
01/09/2024 16:18:27,844496896,995590144,0.0
01/09/2024 16:18:28,844496896,995590144,0.0
01/09/2024 16:18:29,844496896,995590144,0.0
01/09/2024 16:18:30,844496896,995590144,0.0
01/09/2024 16:18:31,844496896,995590144,0.0
01/09/2024 16:18:32,844460032,995536896,0.0
01/09/2024 16:18:33,844460032,995536896,0.0
01/09/2024 16:18:34,844460032,995536896,0.0
01/09/2024 16:18:35,844460032,995536896,0.0
01/09/2024 16:18:36,844460032,995536896,0.0
01/09/2024 16:18:37,844460032,995536896,0.0
01/09/2024 16:18:38,844460032,995536896,4.7
01/09/2024 16:18:39,844464128,995536896,1.6
01/09/2024 16:18:40,844464128,995536896,0.0
01/09/2024 16:18:41,844464128,995536896,0.0
01/09/2024 16:18:42,844464128,995536896,0.0
01/09/2024 16:18:43,844464128,995536896,0.0
01/09/2024 16:18:44,844464128,995536896,0.0
01/09/2024 16:18:45,844447744,994484224,0.0
01/09/2024 16:18:46,844443648,994484224,0.0
01/09/2024 16:18:47,844443648,994484224,0.0
01/09/2024 16:18:48,844443648,994484224,0.0
01/09/2024 16:18:49,844464128,995540992,0.0
01/09/2024 16:18:50,844464128,995540992,0.0
01/09/2024 16:18:51,844464128,995540992,0.0
01/09/2024 16:18:52,844464128,995540992,0.0
01/09/2024 16:18:53,844464128,995540992,0.0
01/09/2024 16:18:54,844464128,995540992,0.0
01/09/2024 16:18:55,844464128,995540992,0.0
01/09/2024 16:18:56,844464128,995540992,0.0
01/09/2024 16:18:57,844464128,995540992,0.0
01/09/2024 16:18:58,844468224,995540992,0.0
01/09/2024 16:18:59,844468224,995540992,1.6
01/09/2024 16:19:00,844468224,995540992,0.0
01/09/2024 16:19:01,844468224,995540992,0.0
01/09/2024 16:19:02,844468224,995540992,0.0
01/09/2024 16:19:03,844468224,995540992,0.0
01/09/2024 16:19:04,844468224,995540992,3.1
01/09/2024 16:19:05,844255232,995540992,0.0
01/09/2024 16:19:06,844140544,995540992,0.0
01/09/2024 16:19:07,844029952,995540992,0.0
01/09/2024 16:19:08,843911168,995540992,3.1
01/09/2024 16:19:09,843792384,995540992,0.0
01/09/2024 16:19:10,843673600,995540992,0.0
01/09/2024 16:19:11,843591680,995540992,0.0
01/09/2024 16:19:12,843550720,995540992,0.0
01/09/2024 16:19:13,843522048,995540992,0.0
01/09/2024 16:19:14,843497472,995540992,0.0
01/09/2024 16:19:15,843464704,994484224,0.0
01/09/2024 16:19:16,843464704,994484224,0.0
01/09/2024 16:19:17,843464704,994484224,0.0
01/09/2024 16:19:18,843464704,994484224,0.0
01/09/2024 16:19:19,843481088,995540992,0.0
01/09/2024 16:19:20,843481088,995540992,0.0
01/09/2024 16:19:21,843481088,995540992,0.0
01/09/2024 16:19:22,843481088,995540992,0.0
01/09/2024 16:19:23,843481088,995540992,0.0
01/09/2024 16:19:24,843468800,995540992,0.0
01/09/2024 16:19:25,843460608,995540992,0.0
01/09/2024 16:19:26,843452416,995540992,0.0
01/09/2024 16:19:27,843448320,995540992,0.0
01/09/2024 16:19:28,843448320,995540992,0.0
01/09/2024 16:19:29,843444224,995540992,0.0
01/09/2024 16:19:30,843444224,995540992,0.0
01/09/2024 16:19:31,843440128,995540992,0.0
01/09/2024 16:19:32,843440128,995540992,0.0
01/09/2024 16:19:33,843431936,995540992,0.0
01/09/2024 16:19:34,843427840,995540992,0.0
01/09/2024 16:19:35,843419648,995540992,0.0
01/09/2024 16:19:36,843407360,995540992,0.0
01/09/2024 16:19:37,843407360,995540992,0.0
01/09/2024 16:19:38,843407360,995540992,0.0
01/09/2024 16:19:39,843407360,995540992,0.0
01/09/2024 16:19:40,843407360,995540992,0.0
01/09/2024 16:19:41,843390976,995540992,0.0
01/09/2024 16:19:42,843382784,995540992,0.0
01/09/2024 16:19:43,843370496,995540992,0.0
01/09/2024 16:19:44,843370496,995540992,0.0
01/09/2024 16:19:45,843354112,994484224,0.0
01/09/2024 16:19:46,843354112,994484224,0.0
01/09/2024 16:19:47,843354112,994484224,0.0
01/09/2024 16:19:48,843354112,994484224,3.1
01/09/2024 16:19:49,843374592,995540992,0.0
01/09/2024 16:19:50,843374592,995540992,0.0
01/09/2024 16:19:51,843374592,995540992,0.0
01/09/2024 16:19:52,843374592,995540992,0.0
01/09/2024 16:19:53,843374592,995540992,3.1
01/09/2024 16:19:54,843374592,995540992,0.0
01/09/2024 16:19:55,843374592,995540992,0.0
01/09/2024 16:19:56,843374592,995540992,0.0
01/09/2024 16:19:57,843374592,995540992,0.0
01/09/2024 16:19:58,843374592,995540992,0.0
01/09/2024 16:19:59,843374592,995540992,0.0
01/09/2024 16:20:00,843378688,995540992,0.0
01/09/2024 16:20:01,843378688,995540992,0.0
01/09/2024 16:20:02,843378688,995540992,0.0
01/09/2024 16:20:03,843378688,995540992,0.0
01/09/2024 16:20:04,843378688,995540992,0.0
01/09/2024 16:20:05,843378688,995540992,0.0
01/09/2024 16:20:06,843378688,995540992,0.0
01/09/2024 16:20:07,843374592,995540992,0.0
01/09/2024 16:20:08,843374592,995540992,3.1
01/09/2024 16:20:09,843378688,995540992,0.0
01/09/2024 16:20:10,843378688,995540992,0.0
01/09/2024 16:20:11,843378688,995540992,0.0
01/09/2024 16:20:12,843378688,995540992,0.0
01/09/2024 16:20:13,843378688,995540992,0.0
01/09/2024 16:20:14,843378688,995540992,0.0
01/09/2024 16:20:15,843358208,994484224,0.0
01/09/2024 16:20:16,843358208,994484224,0.0
01/09/2024 16:20:17,843358208,994484224,0.0
01/09/2024 16:20:18,843358208,994484224,0.0
01/09/2024 16:20:19,843378688,995545088,0.0
01/09/2024 16:20:20,843378688,995545088,0.0
01/09/2024 16:20:21,843378688,995545088,3.1
01/09/2024 16:20:22,843378688,995545088,0.0
01/09/2024 16:20:23,843378688,995545088,0.0
01/09/2024 16:20:24,843382784,995545088,0.0
01/09/2024 16:20:25,843386880,995549184,0.0
01/09/2024 16:20:26,843386880,995549184,0.0
01/09/2024 16:20:27,843386880,995549184,0.0
01/09/2024 16:20:28,843390976,995549184,0.0
01/09/2024 16:20:29,843390976,995549184,0.0
01/09/2024 16:20:30,843390976,995549184,0.0
01/09/2024 16:20:31,843390976,995549184,0.0
01/09/2024 16:20:32,843390976,995549184,0.0
01/09/2024 16:20:33,843390976,995549184,0.0
01/09/2024 16:20:34,843390976,995549184,3.1
01/09/2024 16:20:35,843390976,995549184,0.0
01/09/2024 16:20:36,843390976,995549184,0.0
01/09/2024 16:20:37,843390976,995549184,0.0
01/09/2024 16:20:38,843390976,995549184,0.0
01/09/2024 16:20:39,843390976,995549184,0.0
01/09/2024 16:20:40,843390976,995549184,0.0
01/09/2024 16:20:41,843390976,995549184,0.0
01/09/2024 16:20:42,843390976,995549184,0.0
01/09/2024 16:20:43,843390976,995549184,0.0
01/09/2024 16:20:44,843390976,995549184,0.0
01/09/2024 16:20:45,843370496,994488320,0.0
01/09/2024 16:20:46,843370496,994488320,0.0
01/09/2024 16:20:47,843370496,994488320,0.0
01/09/2024 16:20:48,843370496,994488320,1.6
01/09/2024 16:20:49,843390976,995549184,0.0
01/09/2024 16:20:50,843390976,995549184,0.0
01/09/2024 16:20:51,843390976,995549184,0.0
01/09/2024 16:20:52,843390976,995549184,0.0
01/09/2024 16:20:53,843390976,995549184,0.0
01/09/2024 16:20:54,843395072,995549184,3.1
01/09/2024 16:20:55,843395072,995549184,0.0
01/09/2024 16:20:56,843395072,995549184,0.0
01/09/2024 16:20:57,843395072,995549184,0.0
01/09/2024 16:20:58,843395072,995549184,0.0
01/09/2024 16:20:59,843395072,995549184,1.6
01/09/2024 16:21:00,843395072,995549184,0.0
01/09/2024 16:21:01,843395072,995549184,0.0
01/09/2024 16:21:02,843395072,995549184,0.0
01/09/2024 16:21:03,843395072,995549184,0.0
01/09/2024 16:21:04,843395072,995549184,0.0
01/09/2024 16:21:05,843395072,995549184,0.0
01/09/2024 16:21:06,843395072,995549184,0.0
01/09/2024 16:21:07,843395072,995549184,0.0
01/09/2024 16:21:08,843395072,995549184,3.1
01/09/2024 16:21:09,843395072,995549184,0.0
01/09/2024 16:21:10,843395072,995549184,0.0
01/09/2024 16:21:11,843395072,995549184,0.0
01/09/2024 16:21:12,843395072,995549184,0.0
01/09/2024 16:21:13,843395072,995549184,0.0
01/09/2024 16:21:14,843395072,995549184,0.0
01/09/2024 16:21:15,843374592,994488320,0.0
01/09/2024 16:21:16,843374592,994488320,0.0
01/09/2024 16:21:17,843374592,994488320,0.0
01/09/2024 16:21:18,843374592,994488320,0.0
01/09/2024 16:21:20,843395072,995549184,0.0
01/09/2024 16:21:21,843395072,995549184,0.0
01/09/2024 16:21:22,843395072,995549184,0.0
01/09/2024 16:21:23,843395072,995549184,0.0
01/09/2024 16:21:24,843395072,995549184,0.0
01/09/2024 16:21:25,843395072,995549184,3.1
01/09/2024 16:21:26,843395072,995549184,0.0
01/09/2024 16:21:27,843395072,995549184,1.6
01/09/2024 16:21:28,843395072,995549184,0.0
01/09/2024 16:21:29,843395072,995549184,0.0
01/09/2024 16:21:30,843395072,995549184,0.0
01/09/2024 16:21:31,843399168,995549184,0.0
01/09/2024 16:21:32,843399168,995549184,0.0
01/09/2024 16:21:33,843399168,995549184,0.0
01/09/2024 16:21:34,843399168,995549184,0.0
01/09/2024 16:21:35,843399168,995549184,0.0
01/09/2024 16:21:36,843399168,995549184,0.0
01/09/2024 16:21:37,843399168,995549184,0.0
01/09/2024 16:21:38,843399168,995549184,0.0
01/09/2024 16:21:39,843399168,995549184,1.6
01/09/2024 16:21:40,843399168,995549184,0.0
01/09/2024 16:21:41,843399168,995549184,0.0
01/09/2024 16:21:42,843399168,995549184,0.0
01/09/2024 16:21:43,843399168,995549184,0.0
01/09/2024 16:21:44,843399168,995549184,0.0
01/09/2024 16:21:45,843399168,995549184,0.0
01/09/2024 16:21:46,843378688,994488320,0.0
01/09/2024 16:21:47,843378688,994488320,0.0
01/09/2024 16:21:48,843378688,994488320,0.0
01/09/2024 16:21:49,843378688,994488320,0.0
01/09/2024 16:21:50,843395072,995545088,0.0
01/09/2024 16:21:51,843395072,995545088,0.0
01/09/2024 16:21:52,843395072,995545088,0.0
01/09/2024 16:21:53,843395072,995545088,0.0
01/09/2024 16:21:54,843395072,995545088,0.0
01/09/2024 16:21:55,843395072,995545088,0.0
01/09/2024 16:21:56,843415552,995569664,0.0
01/09/2024 16:21:57,843415552,995569664,0.0
01/09/2024 16:21:58,843415552,995569664,0.0
01/09/2024 16:21:59,843415552,995569664,0.0
01/09/2024 16:22:00,843415552,995569664,0.0
01/09/2024 16:22:01,843419648,995569664,0.0
01/09/2024 16:22:02,843419648,995569664,0.0
01/09/2024 16:22:03,843419648,995569664,0.0
01/09/2024 16:22:04,843419648,995569664,0.0
01/09/2024 16:22:05,843419648,995569664,3.1
01/09/2024 16:22:06,843423744,995573760,0.0
01/09/2024 16:22:07,843423744,995573760,0.0
01/09/2024 16:22:08,843423744,995573760,0.0
01/09/2024 16:22:09,843423744,995573760,0.0
01/09/2024 16:22:10,843423744,995573760,3.1
01/09/2024 16:22:11,843423744,995573760,0.0
01/09/2024 16:22:12,843423744,995573760,0.0
01/09/2024 16:22:13,843423744,995573760,0.0
01/09/2024 16:22:14,843423744,995573760,0.0
01/09/2024 16:22:15,843423744,995573760,0.0
01/09/2024 16:22:16,843427840,995577856,0.0
01/09/2024 16:22:17,843427840,995577856,0.0
01/09/2024 16:22:18,843427840,995577856,0.0
01/09/2024 16:22:19,843427840,995577856,0.0
01/09/2024 16:22:20,843427840,995577856,0.0
01/09/2024 16:22:21,843427840,995577856,0.0
01/09/2024 16:22:22,843427840,995577856,0.0
01/09/2024 16:22:23,843427840,995577856,0.0
01/09/2024 16:22:24,843427840,995577856,0.0
01/09/2024 16:22:25,843427840,995577856,0.0
01/09/2024 16:22:26,843444224,995602432,0.0
01/09/2024 16:22:27,843444224,995602432,0.0
01/09/2024 16:22:28,843444224,995602432,0.0
01/09/2024 16:22:29,843444224,995602432,0.0
01/09/2024 16:22:30,843444224,995602432,4.6
01/09/2024 16:22:31,843444224,995602432,0.0
01/09/2024 16:22:32,843444224,995602432,0.0
01/09/2024 16:22:33,843444224,995602432,0.0
01/09/2024 16:22:34,843444224,995602432,0.0
01/09/2024 16:22:35,843444224,995602432,0.0
01/09/2024 16:22:36,843448320,995602432,0.0
01/09/2024 16:22:37,843448320,995602432,0.0
01/09/2024 16:22:38,843538432,995627008,0.0
01/09/2024 16:22:39,843538432,995627008,0.0
01/09/2024 16:22:40,843538432,995627008,0.0
01/09/2024 16:22:41,843538432,995627008,0.0
01/09/2024 16:22:42,843538432,995627008,0.0
01/09/2024 16:22:43,843538432,995627008,0.0
01/09/2024 16:22:44,843538432,995627008,0.0
01/09/2024 16:22:45,843538432,995627008,0.0
01/09/2024 16:22:46,843522048,994570240,0.0
01/09/2024 16:22:47,843522048,994570240,0.0
01/09/2024 16:22:48,843522048,994570240,0.0
01/09/2024 16:22:49,843522048,994570240,3.1
01/09/2024 16:22:50,843538432,995627008,0.0
01/09/2024 16:22:51,843538432,995627008,0.0
01/09/2024 16:22:52,843538432,995627008,0.0
01/09/2024 16:22:53,843538432,995627008,0.0
01/09/2024 16:22:54,843538432,995627008,0.0
01/09/2024 16:22:55,843538432,995627008,0.0
01/09/2024 16:22:56,843538432,995627008,0.0
01/09/2024 16:22:57,843538432,995627008,0.0
01/09/2024 16:22:58,843538432,995627008,0.0
01/09/2024 16:22:59,843538432,995627008,0.0
01/09/2024 16:23:00,843538432,995627008,0.0
01/09/2024 16:23:01,843538432,995627008,0.0
01/09/2024 16:23:02,843542528,995627008,0.0
01/09/2024 16:23:03,843542528,995627008,0.0
01/09/2024 16:23:04,843542528,995627008,0.0
01/09/2024 16:23:05,843542528,995627008,0.0
01/09/2024 16:23:06,843542528,995627008,0.0
01/09/2024 16:23:07,843542528,995627008,0.0
01/09/2024 16:23:08,843542528,995627008,0.0
01/09/2024 16:23:09,843542528,995627008,0.0
01/09/2024 16:23:10,843542528,995627008,0.0
01/09/2024 16:23:11,843526144,995602432,0.0
01/09/2024 16:23:12,843526144,995602432,0.0
01/09/2024 16:23:13,843526144,995602432,0.0
01/09/2024 16:23:14,843526144,995602432,0.0
01/09/2024 16:23:15,843526144,995602432,0.0
01/09/2024 16:23:16,843509760,994545664,0.0
01/09/2024 16:23:17,843509760,994545664,0.0
01/09/2024 16:23:18,843509760,994545664,0.0
01/09/2024 16:23:19,843509760,994545664,0.0
01/09/2024 16:23:20,843526144,995602432,0.0
01/09/2024 16:23:21,843526144,995602432,0.0
01/09/2024 16:23:22,843526144,995602432,0.0
01/09/2024 16:23:23,843526144,995602432,0.0
01/09/2024 16:23:24,843526144,995602432,0.0
01/09/2024 16:23:25,843526144,995602432,0.0
01/09/2024 16:23:26,843526144,995602432,0.0
01/09/2024 16:23:27,843526144,995602432,0.0
01/09/2024 16:23:28,843526144,995602432,0.0
01/09/2024 16:23:29,843526144,995602432,0.0
01/09/2024 16:23:30,843526144,995602432,0.0
01/09/2024 16:23:31,843526144,995602432,0.0
01/09/2024 16:23:32,843526144,995602432,0.0
01/09/2024 16:23:33,843489280,995553280,0.0
01/09/2024 16:23:34,843489280,995553280,0.0
01/09/2024 16:23:35,843489280,995553280,9.4
01/09/2024 16:23:36,843489280,995553280,0.0
01/09/2024 16:23:37,843489280,995553280,0.0
01/09/2024 16:23:38,843489280,995553280,0.0
01/09/2024 16:23:39,843493376,995553280,0.0
01/09/2024 16:23:40,843493376,995553280,0.0
01/09/2024 16:23:41,843493376,995553280,0.0
01/09/2024 16:23:42,843493376,995553280,0.0
01/09/2024 16:23:43,843493376,995553280,0.0
01/09/2024 16:23:44,843493376,995553280,0.0
01/09/2024 16:23:45,843493376,995553280,0.0
01/09/2024 16:23:46,843476992,994496512,0.0
01/09/2024 16:23:47,843476992,994496512,0.0
01/09/2024 16:23:48,843476992,994496512,0.0
01/09/2024 16:23:49,843476992,994496512,0.0
01/09/2024 16:23:50,843493376,995553280,0.0
01/09/2024 16:23:51,843493376,995553280,0.0
01/09/2024 16:23:52,843493376,995553280,0.0
01/09/2024 16:23:53,843493376,995553280,0.0
01/09/2024 16:23:54,843497472,995553280,0.0
01/09/2024 16:23:55,843497472,995553280,0.0
01/09/2024 16:23:56,843497472,995553280,0.0
01/09/2024 16:23:57,843497472,995553280,0.0
01/09/2024 16:23:58,843497472,995553280,0.0
01/09/2024 16:23:59,843497472,995553280,0.0
01/09/2024 16:24:00,843497472,995553280,0.0
01/09/2024 16:24:01,843497472,995553280,0.0
01/09/2024 16:24:02,843497472,995553280,0.0
01/09/2024 16:24:03,843497472,995553280,0.0
01/09/2024 16:24:04,843497472,995553280,0.0
01/09/2024 16:24:05,843497472,995553280,0.0
01/09/2024 16:24:06,843497472,995553280,0.0
01/09/2024 16:24:07,843497472,995553280,0.0
01/09/2024 16:24:08,843497472,995553280,0.0
01/09/2024 16:24:09,843501568,995553280,4.6
01/09/2024 16:24:10,843501568,995553280,0.0
01/09/2024 16:24:11,843501568,995553280,0.0
01/09/2024 16:24:12,843501568,995553280,0.0
01/09/2024 16:24:13,843501568,995553280,0.0
01/09/2024 16:24:14,843501568,995553280,0.0
01/09/2024 16:24:15,843501568,995553280,0.0
01/09/2024 16:24:16,843485184,994496512,0.0
01/09/2024 16:24:17,843485184,994496512,0.0
01/09/2024 16:24:18,843485184,994496512,0.0
01/09/2024 16:24:19,843485184,994496512,0.0
01/09/2024 16:24:20,843505664,995553280,0.0
01/09/2024 16:24:21,843505664,995553280,0.0
01/09/2024 16:24:22,843505664,995553280,0.0
01/09/2024 16:24:23,843505664,995553280,0.0
01/09/2024 16:24:24,843505664,995553280,0.0
01/09/2024 16:24:25,843505664,995553280,1.6
01/09/2024 16:24:26,843505664,995553280,0.0
01/09/2024 16:24:27,843505664,995553280,3.1
01/09/2024 16:24:28,843505664,995553280,0.0
01/09/2024 16:24:29,843505664,995553280,0.0
01/09/2024 16:24:30,843505664,995553280,0.0
01/09/2024 16:24:31,843505664,995553280,0.0
01/09/2024 16:24:32,843505664,995553280,0.0
01/09/2024 16:24:33,843505664,995553280,0.0
01/09/2024 16:24:34,843505664,995553280,0.0
01/09/2024 16:24:35,843509760,995557376,3.1
01/09/2024 16:24:36,843509760,995557376,0.0
01/09/2024 16:24:37,843509760,995557376,0.0
01/09/2024 16:24:38,843509760,995557376,0.0
01/09/2024 16:24:39,843509760,995557376,3.1
01/09/2024 16:24:40,843509760,995557376,0.0
01/09/2024 16:24:41,843509760,995557376,0.0
01/09/2024 16:24:42,843509760,995557376,0.0
01/09/2024 16:24:43,843509760,995557376,0.0
01/09/2024 16:24:44,843509760,995557376,0.0
01/09/2024 16:24:45,843509760,995557376,0.0
01/09/2024 16:24:46,843493376,994500608,0.0
01/09/2024 16:24:47,843493376,994500608,0.0
01/09/2024 16:24:48,843493376,994500608,0.0
01/09/2024 16:24:49,843493376,994500608,0.0
01/09/2024 16:24:50,843513856,995557376,0.0
01/09/2024 16:24:51,843513856,995557376,0.0
01/09/2024 16:24:52,843513856,995557376,0.0
01/09/2024 16:24:53,843513856,995557376,0.0
01/09/2024 16:24:54,843513856,995557376,0.0
01/09/2024 16:24:55,843513856,995557376,0.0
01/09/2024 16:24:56,843513856,995557376,0.0
01/09/2024 16:24:57,843513856,995557376,0.0
01/09/2024 16:24:58,843513856,995557376,0.0
01/09/2024 16:24:59,843513856,995557376,0.0
01/09/2024 16:25:00,843513856,995557376,1.6
01/09/2024 16:25:01,843513856,995557376,0.0
01/09/2024 16:25:02,843513856,995557376,0.0
01/09/2024 16:25:03,843513856,995557376,0.0
01/09/2024 16:25:04,843513856,995557376,0.0
01/09/2024 16:25:05,843513856,995557376,0.0
01/09/2024 16:25:06,843513856,995557376,0.0
01/09/2024 16:25:07,843513856,995557376,0.0
01/09/2024 16:25:08,843513856,995557376,1.6
01/09/2024 16:25:09,843513856,995557376,1.6
01/09/2024 16:25:10,843513856,995557376,4.7
01/09/2024 16:25:11,843513856,995557376,0.0
01/09/2024 16:25:12,843513856,995557376,0.0
01/09/2024 16:25:13,843513856,995557376,0.0
01/09/2024 16:25:14,843513856,995557376,0.0
01/09/2024 16:25:15,843513856,995557376,0.0
01/09/2024 16:25:16,843493376,994500608,0.0
01/09/2024 16:25:17,843493376,994500608,0.0
01/09/2024 16:25:18,843493376,994500608,0.0
01/09/2024 16:25:19,843493376,994500608,0.0
01/09/2024 16:25:20,843509760,995557376,0.0
01/09/2024 16:25:21,843509760,995557376,0.0
01/09/2024 16:25:22,843509760,995557376,0.0
01/09/2024 16:25:23,843509760,995557376,0.0
01/09/2024 16:25:24,843509760,995557376,0.0
01/09/2024 16:25:25,843509760,995557376,0.0
01/09/2024 16:25:26,843509760,995557376,0.0
01/09/2024 16:25:27,843509760,995557376,0.0
01/09/2024 16:25:28,843509760,995557376,0.0
01/09/2024 16:25:29,843509760,995557376,0.0
01/09/2024 16:25:30,843509760,995557376,6.3
01/09/2024 16:25:31,843509760,995557376,3.1
01/09/2024 16:25:32,843509760,995557376,0.0
01/09/2024 16:25:33,843509760,995557376,0.0
01/09/2024 16:25:34,843509760,995557376,0.0
01/09/2024 16:25:35,843509760,995557376,0.0
01/09/2024 16:25:36,843513856,995557376,0.0
01/09/2024 16:25:37,843493376,995557376,0.0
01/09/2024 16:25:38,843468800,995557376,0.0
01/09/2024 16:25:39,843460608,995557376,0.0
01/09/2024 16:25:40,843460608,995557376,0.0
01/09/2024 16:25:41,843460608,995557376,0.0
01/09/2024 16:25:42,843460608,995557376,0.0
01/09/2024 16:25:43,843460608,995557376,0.0
01/09/2024 16:25:44,843460608,995557376,0.0
01/09/2024 16:25:45,843460608,995557376,0.0
01/09/2024 16:25:46,843444224,994500608,0.0
01/09/2024 16:25:47,843444224,994500608,0.0
01/09/2024 16:25:48,843444224,994500608,0.0
01/09/2024 16:25:49,843444224,994500608,3.1
01/09/2024 16:25:50,843452416,995557376,0.0
01/09/2024 16:25:51,843448320,995557376,0.0
01/09/2024 16:25:52,843448320,995557376,0.0
